spl
C1QC	4.80438943473268
HLA-DRA	4.41878269746076
CD2	3.81434222278933
CD3E	3.94513206584152
C1QB	4.7218323338012
COL4A2	4
ITK	3.69797116243461
COL1A2	3.93428607885671
ITGB2	3.65701161158607
CD5	3.65216281740462
DOCK2	4.06711751945898
KIF2C	3.60699247160903
TRAT1	3.88656373612352
CSF2RB	3.6246012504785
BUB1	3.62881204542555
CD247	3.74033431159883
SIT1	3.5988260814087
RAC2	3.89039173152992
COL14A1	4.4056399132321
JCHAIN	4.63085364297563
MRPL13	4.26362128365446
PIK3CD	3.61337246395304
CD6	3.93683807579431
SPC25	4.11445706265152
TF	4.3174684190379
CCNB2	3.74645910424907
C1R	3.9839224192931
SKA1	4.00625239249713
CD3G	4.22240653311216
LST1	4.39402832716601
ABCG8	5.06788311854026
CD8B	4.16498660201608
CD8A	3.92650248819701
CD180	0.000127599846880184
RPL18	3.31568202118157
VAV1	3.31657522010974
CENPA	3.64488962613245
CENPM	4.18604057675131
PRKCB	3.43256348092382
NUF2	3.78499425800689
KIF11	3.78933265280082
CDC20	3.42388669133597
IGHM	4.04580834502999
PTPRC	3.44659946408064
IL2RB	3.47288503253796
PRKCQ	3.63838203394156
GPR65	4.43052188337374
SLAMF6	4.17532218961337
CDCA5	4.06558632129641
MYL9	3.87878014546383
DCN	3.80349623580452
UBE2C	3.56577772106673
PTTG1	3.91642210029348
BTK	3.46076304708434
KIF18A	3.77963506443792
SYK	3.23070052315937
SH2D1A	3.62485645017226
MCM10	3.64246522904173
LUM	4.73752711496746
SPARC	4.20313895623325
CDK1	3.12670664795202
NEK2	3.85568457317851
EXO1	3.78397345923185
ITGAX	4.3329080005104
KDR	3.43167028199566
CENPI	3.84790098251882
HCLS1	3.82595380885543
RPL31	3.34132959040449
RPS3	3.23835651397218
PLG	3.85530177363787
CD93	3.93160648207222
EMC4	4.97830802603037
CCR5	3.5106545872145
CENPE	3.7881842541789
PTPN22	3.8738037514355
PLAU	4.34145719025137
ASGR2	5.16447620262856
CEP55	3.81089702692357
CD74	4.20454255454893
KIF23	3.75960188847773
RPS14	3.24601250478499
NID2	4.6226872527753
CD48	3.78984305218834
DOK3	3.7076687507975
SH2D2A	3.79405384713538
PRELP	4.7192803368636
MRPS15	4.20913614903662
RPS5	3.34592318489218
RPL8	3.61031006762792
HCK	3.55110373867551
TPX2	3.63187444175067
LCP2	3.58644889626132
PSMB7	3.91080770703075
ERCC6L	3.89843052188337
NFAM1	4.15707541150951
CXCR2	4.32550720939135
JAK3	3.54740334311599
CDKN3	3.80949342860789
SKA3	4.57981370422355
AURKB	3.54166135000638
MS4A1	3.88618093658288
CDCA8	4.03585555697333
COL6A3	4.94806686231976
CCL5	4.26604568074518
MCM3	3.58262090085492
CDC25A	3.50504019395177
TOP2A	3.50414699502361
CDC25C	3.64514482582621
XRCC2	4.42044149547021
CHEK1	3.5975500829399
SLA	3.79915784101059
PSMD3	3.69490876610948
PTPRB	4.29156565012122
PBK	3.92241929309685
FLI1	3.85019777976266
RPS16	3.22291693249968
FOXM1	3.91973969631236
SLA2	4.04823274212071
PLK1	3.34018119178257
CDC45	3.68176598188082
RRM2	4.01658798009442
RACGAP1	3.59397728722726
PRF1	3.89205052953936
FYB1	3.82620900854919
PSMB6	3.7057547530943
PSMA5	3.72093913487304
EME1	4.1094806686232
TIE1	4.85504657394411
S100A9	3.79762664284803
MMP2	4.11777465867041
ZAP70	3.42095189485773
CD79A	3.79303304836034
